GeneID	SeqID	GeneGroup1	GeneGroup2	GeneGroup3
DdB_00697	scaffold00001	--	--	--
DdB_00698	scaffold00001	--	--	--
DdB_00699	scaffold00001	--	--	--
DdB_00700	scaffold00001	--	--	--
DdB_00701	scaffold00001	--	--	--
DdB_00702	scaffold00001	--	--	--
DdB_00703	scaffold00001	--	--	--
DdB_00704	scaffold00001	--	--	--
DdB_00705	scaffold00001	--	--	--
DdB_00706	scaffold00001	--	--	--
DdB_00707	scaffold00001	--	--	--
DdB_00708	scaffold00001	--	--	--
DdB_00709	scaffold00001	--	--	--
DdB_00710	scaffold00001	--	--	--
DdB_00711	scaffold00001	--	--	--
DdB_00712	scaffold00001	--	--	--
DdB_00713	scaffold00001	--	--	--
DdB_00714	scaffold00001	--	--	--
DdB_00715	scaffold00001	--	--	--
DdB_00716	scaffold00001	--	--	--
DdB_00717	scaffold00001	--	--	--
DdB_00718	scaffold00001	--	--	--
DdB_00719	scaffold00001	--	--	--
DdB_00720	scaffold00001	--	--	--
DdB_00721	scaffold00001	--	--	--
DdB_00722	scaffold00001	--	--	--
DdB_00723	scaffold00001	--	--	--
DdB_00724	scaffold00001	--	--	--
DdB_00725	scaffold00001	--	--	--
DdB_00726	scaffold00001	--	--	--
DdB_00727	scaffold00001	--	--	--
DdB_00728	scaffold00001	--	--	--
DdB_00729	scaffold00001	--	--	--
DdB_00730	scaffold00001	--	--	--
DdB_00731	scaffold00001	--	--	--
DdB_00732	scaffold00001	--	--	--
DdB_00733	scaffold00001	--	--	--
DdB_00734	scaffold00001	--	--	--
DdB_00735	scaffold00001	--	--	--
DdB_00736	scaffold00001	--	--	DdB_00736
DdB_00737	scaffold00001	--	--	--
DdB_00738	scaffold00001	--	--	--
DdB_00739	scaffold00001	--	--	--
DdB_00740	scaffold00001	--	--	--
DdB_00741	scaffold00001	--	--	--
DdB_00742	scaffold00001	--	--	--
DdB_00743	scaffold00001	--	--	--
DdB_00744	scaffold00001	--	--	--
DdB_00745	scaffold00001	--	--	--
DdB_00746	scaffold00001	--	--	--
DdB_00747	scaffold00001	--	--	--
DdB_00748	scaffold00001	--	--	--
DdB_00749	scaffold00001	--	--	--
DdB_00750	scaffold00001	--	--	--
DdB_00751	scaffold00001	--	--	--
DdB_00752	scaffold00001	--	--	--
DdB_00753	scaffold00001	--	--	--
DdB_00754	scaffold00001	--	--	--
DdB_00755	scaffold00001	--	--	--
DdB_00756	scaffold00001	--	--	--
DdB_00757	scaffold00001	--	--	--
DdB_00758	scaffold00001	--	--	--
DdB_00759	scaffold00001	--	--	--
DdB_00760	scaffold00001	--	--	--
DdB_00761	scaffold00001	--	--	--
DdB_00762	scaffold00001	--	--	--
DdB_00763	scaffold00001	--	--	--
DdB_00764	scaffold00001	--	--	--
DdB_00765	scaffold00001	--	--	--
DdB_00766	scaffold00001	--	--	--
DdB_00767	scaffold00001	--	--	--
DdB_00768	scaffold00001	--	--	--
DdB_00769	scaffold00001	--	--	--
DdB_00770	scaffold00001	--	--	--
DdB_00771	scaffold00001	--	--	--
DdB_00772	scaffold00001	--	--	--
DdB_00773	scaffold00001	--	--	--
DdB_00774	scaffold00001	--	--	--
DdB_00775	scaffold00001	--	--	--
DdB_00776	scaffold00001	--	--	--
DdB_00777	scaffold00001	--	--	--
DdB_00778	scaffold00001	--	--	--
DdB_00779	scaffold00001	--	--	--
DdB_00780	scaffold00001	--	--	--
DdB_00781	scaffold00001	--	--	--
DdB_00782	scaffold00001	--	--	--
DdB_00783	scaffold00001	--	--	--
DdB_00784	scaffold00001	--	--	--
DdB_00785	scaffold00001	--	--	--
DdB_00786	scaffold00001	--	--	--
DdB_00787	scaffold00001	--	--	--
DdB_00788	scaffold00001	--	--	--
DdB_00789	scaffold00001	--	--	--
DdB_00790	scaffold00001	--	--	--
DdB_00791	scaffold00001	--	--	--
DdB_00792	scaffold00001	--	--	--
DdB_00793	scaffold00001	--	--	--
DdB_00794	scaffold00001	--	--	--
DdB_00795	scaffold00001	--	--	--
DdB_00796	scaffold00001	--	--	--
DdB_00797	scaffold00001	--	--	--
DdB_00798	scaffold00001	--	--	--
DdB_00799	scaffold00001	--	--	--
DdB_00800	scaffold00001	--	--	--
DdB_00801	scaffold00001	--	--	--
DdB_00802	scaffold00001	--	--	--
DdB_00803	scaffold00001	--	--	--
DdB_00804	scaffold00001	--	--	--
DdB_00805	scaffold00001	--	--	--
DdB_00806	scaffold00001	--	--	--
DdB_00807	scaffold00001	--	--	--
DdB_00808	scaffold00001	--	--	--
DdB_00809	scaffold00001	--	--	--
DdB_00810	scaffold00001	--	--	--
DdB_00811	scaffold00001	--	--	--
DdB_00812	scaffold00001	--	--	--
DdB_00813	scaffold00001	--	--	--
DdB_00814	scaffold00001	--	--	--
DdB_00815	scaffold00001	--	--	--
DdB_00816	scaffold00001	--	--	--
DdB_00817	scaffold00001	--	--	--
DdB_00818	scaffold00001	--	--	--
DdB_00819	scaffold00001	--	--	--
DdB_00820	scaffold00001	--	--	--
DdB_00821	scaffold00001	--	--	--
DdB_00822	scaffold00001	--	--	--
DdB_00823	scaffold00001	--	--	--
DdB_00824	scaffold00001	--	--	--
DdB_00825	scaffold00001	--	--	--
DdB_00826	scaffold00001	--	--	--
DdB_00827	scaffold00001	--	--	--
DdB_00828	scaffold00001	--	--	--
DdB_00829	scaffold00001	--	--	--
DdB_00830	scaffold00001	--	--	--
DdB_00831	scaffold00001	--	--	--
DdB_00832	scaffold00001	--	--	--
DdB_00833	scaffold00001	--	--	--
DdB_00834	scaffold00001	--	--	--
DdB_00835	scaffold00001	--	--	--
DdB_00836	scaffold00001	--	--	--
DdB_00837	scaffold00001	--	--	--
DdB_00838	scaffold00001	--	--	--
DdB_00839	scaffold00001	--	--	--
DdB_00840	scaffold00001	--	--	--
DdB_00841	scaffold00001	--	--	--
DdB_00842	scaffold00001	--	--	--
DdB_00843	scaffold00001	--	--	--
DdB_00844	scaffold00001	--	--	--
DdB_00845	scaffold00001	--	--	--
DdB_00846	scaffold00001	--	--	--
DdB_00847	scaffold00001	--	--	--
DdB_00848	scaffold00001	--	--	--
DdB_00849	scaffold00001	--	--	--
DdB_00850	scaffold00001	--	--	--
DdB_00851	scaffold00001	--	--	--
DdB_00852	scaffold00001	--	--	--
DdB_00853	scaffold00001	--	--	--
DdB_00854	scaffold00001	--	--	--
DdB_00855	scaffold00001	--	--	--
DdB_00856	scaffold00001	--	--	--
DdB_00857	scaffold00001	--	--	--
DdB_00858	scaffold00001	--	--	--
DdB_00859	scaffold00001	--	--	--
DdB_00860	scaffold00001	--	--	--
DdB_00861	scaffold00001	--	--	--
DdB_00862	scaffold00001	--	--	--
DdB_00863	scaffold00001	--	--	--
DdB_00864	scaffold00001	--	--	--
DdB_00865	scaffold00001	--	--	--
DdB_00866	scaffold00001	--	--	--
DdB_00867	scaffold00001	--	--	--
DdB_00868	scaffold00001	--	--	--
DdB_00869	scaffold00001	--	--	--
DdB_00870	scaffold00001	--	--	--
DdB_00871	scaffold00001	--	--	--
DdB_00872	scaffold00001	--	--	--
DdB_00873	scaffold00001	--	--	--
DdB_00874	scaffold00001	--	--	--
DdB_00875	scaffold00001	--	--	--
DdB_00876	scaffold00001	--	--	--
DdB_00877	scaffold00001	--	--	--
DdB_00878	scaffold00001	--	--	--
DdB_00879	scaffold00001	--	--	--
DdB_00880	scaffold00001	--	--	--
DdB_00881	scaffold00001	--	--	--
DdB_00882	scaffold00001	--	--	--
DdB_00883	scaffold00001	--	--	--
DdB_00884	scaffold00001	--	--	--
DdB_00885	scaffold00001	--	--	--
DdB_00886	scaffold00001	--	--	--
DdB_00887	scaffold00001	--	--	--
DdB_00888	scaffold00001	--	--	--
DdB_00889	scaffold00001	--	--	--
DdB_00890	scaffold00001	--	--	--
DdB_00891	scaffold00001	--	--	--
DdB_00892	scaffold00001	--	--	--
DdB_00893	scaffold00001	--	--	--
DdB_00894	scaffold00001	--	--	--
DdB_00895	scaffold00001	--	--	--
DdB_00896	scaffold00001	--	--	--
DdB_00897	scaffold00001	--	--	--
DdB_00898	scaffold00001	--	--	--
DdB_00899	scaffold00001	--	--	--
DdB_00900	scaffold00001	--	--	--
DdB_00901	scaffold00001	--	--	--
DdB_00902	scaffold00001	--	--	--
DdB_00903	scaffold00001	--	--	--
DdB_00904	scaffold00001	--	--	--
DdB_00905	scaffold00001	--	--	--
DdB_00906	scaffold00001	--	--	--
DdB_00907	scaffold00001	--	--	--
DdB_00908	scaffold00001	--	--	--
DdB_00909	scaffold00001	--	--	--
DdB_00910	scaffold00001	--	--	--
DdB_00911	scaffold00001	--	--	--
DdB_00912	scaffold00001	--	--	--
DdB_00913	scaffold00001	--	--	--
DdB_00914	scaffold00001	--	--	--
DdB_00915	scaffold00001	--	--	--
DdB_00916	scaffold00001	--	--	--
DdB_00917	scaffold00001	--	--	--
DdB_00918	scaffold00001	--	--	--
DdB_00919	scaffold00001	--	--	--
DdB_00920	scaffold00001	--	--	--
DdB_00921	scaffold00001	--	--	--
DdB_00922	scaffold00001	--	--	--
DdB_00923	scaffold00001	--	--	--
DdB_00924	scaffold00001	--	--	--
DdB_00925	scaffold00001	--	--	--
DdB_00926	scaffold00001	--	--	DdB_00926
DdB_00927	scaffold00001	--	--	--
DdB_00928	scaffold00001	--	--	--
DdB_00929	scaffold00001	--	--	--
DdB_00930	scaffold00001	--	--	--
DdB_00931	scaffold00001	--	--	--
DdB_00932	scaffold00001	--	--	--
DdB_00933	scaffold00001	--	--	--
DdB_00934	scaffold00001	--	--	--
DdB_00935	scaffold00001	--	--	--
DdB_00936	scaffold00001	--	--	--
DdB_00937	scaffold00001	--	--	--
DdB_00938	scaffold00001	--	--	--
DdB_00939	scaffold00001	--	--	--
DdB_00940	scaffold00001	--	--	--
DdB_00941	scaffold00001	--	--	--
DdB_00942	scaffold00001	--	--	--
DdB_00943	scaffold00001	--	--	--
DdB_00944	scaffold00001	--	--	--
DdB_00945	scaffold00001	--	--	--
DdB_00946	scaffold00001	--	--	--
DdB_00947	scaffold00001	--	--	--
DdB_00948	scaffold00001	--	--	--
DdB_00949	scaffold00001	--	--	--
DdB_00950	scaffold00001	--	--	--
DdB_00951	scaffold00001	--	--	--
DdB_00952	scaffold00001	--	--	--
DdB_00953	scaffold00001	--	--	--
DdB_00954	scaffold00001	--	--	--
DdB_00955	scaffold00001	--	--	--
DdB_00956	scaffold00001	--	--	--
DdB_00957	scaffold00001	--	--	--
DdB_00958	scaffold00001	--	--	--
DdB_00959	scaffold00001	--	--	--
DdB_00960	scaffold00001	--	--	--
DdB_00961	scaffold00001	--	--	--
DdB_00962	scaffold00001	--	--	--
DdB_00963	scaffold00001	--	--	--
DdB_00964	scaffold00001	--	--	--
DdB_00965	scaffold00001	--	--	--
DdB_00966	scaffold00001	--	--	--
DdB_00967	scaffold00001	--	--	--
DdB_00968	scaffold00001	--	--	--
DdB_00969	scaffold00001	--	--	--
DdB_00970	scaffold00001	--	--	--
DdB_00971	scaffold00001	--	--	--
DdB_00972	scaffold00001	--	--	--
DdB_00973	scaffold00001	--	--	--
DdB_00974	scaffold00001	--	--	--
DdB_00975	scaffold00001	--	--	--
DdB_00976	scaffold00001	--	--	--
DdB_00977	scaffold00001	--	--	--
DdB_00978	scaffold00001	--	--	--
DdB_00979	scaffold00001	--	--	--
DdB_00980	scaffold00001	--	--	--
DdB_00981	scaffold00001	--	--	--
DdB_00982	scaffold00001	--	--	--
DdB_00983	scaffold00001	--	--	--
DdB_00984	scaffold00001	--	--	--
DdB_00985	scaffold00001	--	--	--
DdB_00986	scaffold00001	--	--	--
DdB_00987	scaffold00001	--	--	--
DdB_00988	scaffold00001	--	--	--
DdB_00989	scaffold00001	--	--	--
DdB_00990	scaffold00001	--	--	--
DdB_00991	scaffold00001	--	--	--
DdB_00992	scaffold00001	--	--	--
DdB_00993	scaffold00001	--	--	--
DdB_00994	scaffold00001	--	--	--
DdB_00995	scaffold00001	--	--	--
DdB_00996	scaffold00001	--	--	--
DdB_00997	scaffold00001	--	--	--
DdB_00998	scaffold00001	--	--	--
DdB_00999	scaffold00001	--	--	--
DdB_01000	scaffold00001	--	--	--
DdB_01001	scaffold00001	--	--	--
DdB_01002	scaffold00001	--	--	--
DdB_01003	scaffold00001	--	--	--
DdB_01004	scaffold00001	--	--	--
DdB_01005	scaffold00001	--	--	--
DdB_01006	scaffold00001	--	--	--
DdB_01007	scaffold00001	--	--	--
DdB_01008	scaffold00001	--	--	--
DdB_01009	scaffold00001	--	--	--
DdB_01010	scaffold00001	--	--	--
DdB_01011	scaffold00001	--	--	--
DdB_01012	scaffold00001	--	--	--
DdB_01013	scaffold00001	--	--	--
DdB_01014	scaffold00001	--	--	--
DdB_01015	scaffold00001	--	--	--
DdB_01016	scaffold00001	--	--	--
DdB_01017	scaffold00001	--	--	--
DdB_01018	scaffold00001	--	--	--
DdB_01019	scaffold00001	--	--	--
DdB_01020	scaffold00001	--	--	--
DdB_01021	scaffold00001	--	--	--
DdB_01022	scaffold00001	--	--	--
DdB_01023	scaffold00001	--	--	--
DdB_01024	scaffold00001	--	--	--
DdB_01025	scaffold00001	--	--	--
DdB_01026	scaffold00001	--	--	--
DdB_01027	scaffold00001	--	--	--
DdB_01028	scaffold00001	--	--	--
DdB_01029	scaffold00001	--	--	--
DdB_01030	scaffold00001	--	--	--
DdB_01031	scaffold00001	--	--	--
DdB_01032	scaffold00001	--	--	--
DdB_01033	scaffold00001	--	--	--
DdB_01034	scaffold00001	--	--	--
DdB_01035	scaffold00001	--	--	--
DdB_01036	scaffold00001	--	--	--
DdB_01037	scaffold00001	--	--	--
DdB_01038	scaffold00001	--	--	--
DdB_01039	scaffold00001	--	--	--
DdB_01040	scaffold00001	--	--	--
DdB_01041	scaffold00001	--	--	--
DdB_01042	scaffold00001	--	--	--
DdB_01043	scaffold00001	--	--	--
DdB_01044	scaffold00001	--	--	--
DdB_01045	scaffold00001	--	--	--
DdB_01046	scaffold00001	--	--	--
DdB_01047	scaffold00001	--	--	--
DdB_01048	scaffold00001	--	--	--
DdB_01049	scaffold00001	--	--	--
DdB_01050	scaffold00001	--	--	--
DdB_01051	scaffold00001	--	--	--
DdB_01052	scaffold00001	--	--	--
DdB_01053	scaffold00001	--	--	--
DdB_01054	scaffold00001	--	--	--
DdB_01055	scaffold00001	--	--	--
DdB_01056	scaffold00001	--	--	--
DdB_01057	scaffold00001	--	--	--
DdB_01058	scaffold00001	--	--	--
DdB_01059	scaffold00001	--	--	--
DdB_01060	scaffold00001	--	--	--
DdB_01061	scaffold00001	--	--	--
DdB_01062	scaffold00001	--	--	--
DdB_01063	scaffold00001	--	--	--
DdB_01064	scaffold00001	--	--	--
DdB_01065	scaffold00001	--	--	--
DdB_01066	scaffold00001	--	--	--
DdB_01067	scaffold00001	--	--	--
DdB_01068	scaffold00001	--	--	--
DdB_01069	scaffold00001	--	--	--
DdB_01070	scaffold00001	--	--	--
DdB_01071	scaffold00001	--	--	--
DdB_01072	scaffold00001	--	--	--
DdB_01073	scaffold00001	--	--	--
DdB_01074	scaffold00001	--	--	--
DdB_01075	scaffold00001	--	--	--
DdB_01076	scaffold00001	--	--	--
DdB_01077	scaffold00001	--	--	--
DdB_01078	scaffold00001	--	--	--
DdB_01079	scaffold00001	--	--	--
DdB_01080	scaffold00001	--	--	--
DdB_01081	scaffold00001	--	--	--
DdB_01082	scaffold00001	--	--	--
DdB_01083	scaffold00001	--	--	--
DdB_01084	scaffold00001	--	--	--
DdB_01085	scaffold00001	--	--	--
DdB_01086	scaffold00001	--	--	--
DdB_01087	scaffold00001	--	--	--
DdB_01088	scaffold00001	--	--	--
DdB_01089	scaffold00001	--	--	--
DdB_01090	scaffold00001	--	--	--
DdB_01091	scaffold00001	--	--	--
DdB_01092	scaffold00001	--	--	--
DdB_01093	scaffold00001	--	--	--
DdB_01094	scaffold00001	--	--	--
DdB_01095	scaffold00001	--	--	--
DdB_01096	scaffold00001	--	--	--
DdB_01097	scaffold00001	--	--	--
DdB_01098	scaffold00001	--	--	--
DdB_01099	scaffold00001	--	--	--
DdB_01100	scaffold00001	--	--	--
DdB_01101	scaffold00001	--	--	--
DdB_01102	scaffold00001	--	--	--
DdB_01103	scaffold00001	--	--	--
DdB_01104	scaffold00001	--	--	--
DdB_01105	scaffold00001	--	--	--
DdB_01106	scaffold00001	--	--	--
DdB_01107	scaffold00001	--	--	--
DdB_01108	scaffold00001	--	--	--
DdB_01109	scaffold00001	--	--	--
DdB_01110	scaffold00001	--	--	--
DdB_01111	scaffold00001	--	--	--
DdB_01112	scaffold00001	--	--	--
DdB_01113	scaffold00001	--	--	--
DdB_01114	scaffold00001	--	--	--
DdB_01115	scaffold00001	--	--	--
DdB_01116	scaffold00001	--	--	--
DdB_01117	scaffold00001	--	--	--
DdB_01118	scaffold00001	--	--	--
DdB_01119	scaffold00001	--	--	--
DdB_01120	scaffold00001	--	--	--
DdB_01121	scaffold00001	--	--	--
DdB_01122	scaffold00001	--	--	--
DdB_01123	scaffold00001	--	--	--
DdB_01124	scaffold00001	--	--	--
DdB_01125	scaffold00001	--	--	--
DdB_01126	scaffold00001	--	--	--
DdB_01127	scaffold00001	--	--	--
DdB_01128	scaffold00001	--	--	--
DdB_01129	scaffold00001	--	--	--
DdB_01130	scaffold00001	--	--	--
DdB_01131	scaffold00001	--	--	--
DdB_01132	scaffold00001	--	--	--
DdB_01133	scaffold00001	--	--	--
DdB_01134	scaffold00001	--	--	--
DdB_01135	scaffold00001	--	--	--
DdB_01136	scaffold00001	--	--	--
DdB_01137	scaffold00001	--	--	--
DdB_01138	scaffold00001	--	--	--
DdB_01139	scaffold00001	--	--	--
DdB_01140	scaffold00001	--	--	--
DdB_01141	scaffold00001	--	--	--
DdB_01142	scaffold00001	--	--	--
DdB_01143	scaffold00001	--	--	--
DdB_01144	scaffold00001	--	--	--
DdB_01145	scaffold00001	--	--	--
DdB_01146	scaffold00001	--	--	--
DdB_01147	scaffold00001	--	--	--
DdB_01148	scaffold00001	--	--	--
DdB_01149	scaffold00001	--	--	--
DdB_01150	scaffold00001	--	--	--
DdB_01151	scaffold00001	--	--	--
DdB_01152	scaffold00001	--	--	DdB_01152
DdB_01153	scaffold00001	--	--	--
DdB_01154	scaffold00001	--	--	--
DdB_01155	scaffold00001	--	--	--
DdB_01156	scaffold00001	--	--	--
DdB_01157	scaffold00001	--	--	--
DdB_01158	scaffold00001	--	--	--
DdB_01159	scaffold00001	--	--	--
DdB_01160	scaffold00001	--	--	--
DdB_01161	scaffold00001	--	--	--
DdB_01162	scaffold00001	--	--	--
DdB_01163	scaffold00001	--	--	--
DdB_01164	scaffold00001	--	--	--
DdB_01165	scaffold00001	--	--	--
DdB_01166	scaffold00001	--	--	--
DdB_01167	scaffold00001	--	--	--
DdB_01168	scaffold00001	--	--	--
DdB_01169	scaffold00001	--	--	--
DdB_01170	scaffold00001	--	--	DdB_01170
DdB_01171	scaffold00001	--	--	--
DdB_01172	scaffold00001	--	--	--
DdB_01173	scaffold00001	--	--	--
DdB_01174	scaffold00001	--	--	--
DdB_01175	scaffold00001	--	--	--
DdB_01176	scaffold00001	--	--	--
DdB_01177	scaffold00001	--	--	--
DdB_01178	scaffold00001	--	--	--
DdB_01179	scaffold00001	--	--	--
DdB_01180	scaffold00001	--	--	--
DdB_01181	scaffold00001	--	--	--
DdB_01182	scaffold00001	--	--	--
DdB_01183	scaffold00001	--	--	--
DdB_01184	scaffold00001	--	--	--
DdB_01185	scaffold00001	--	--	--
DdB_01186	scaffold00001	--	--	--
DdB_01187	scaffold00001	--	--	--
DdB_01188	scaffold00001	--	--	--
DdB_01189	scaffold00001	--	--	--
DdB_01190	scaffold00001	--	--	--
DdB_01191	scaffold00001	--	--	--
DdB_01192	scaffold00001	--	--	--
DdB_01193	scaffold00001	--	--	--
DdB_01194	scaffold00001	--	--	--
DdB_01195	scaffold00001	--	--	--
DdB_01196	scaffold00001	--	--	--
DdB_01197	scaffold00001	--	--	--
DdB_01198	scaffold00001	--	--	--
DdB_01199	scaffold00001	--	--	--
DdB_01200	scaffold00001	--	--	--
DdB_01201	scaffold00001	--	--	--
DdB_01202	scaffold00001	--	--	--
DdB_01203	scaffold00001	--	--	--
DdB_01204	scaffold00001	--	--	--
DdB_01205	scaffold00001	--	--	--
DdB_01206	scaffold00001	--	--	--
DdB_01207	scaffold00001	--	--	--
DdB_01208	scaffold00001	--	--	--
DdB_01209	scaffold00001	--	--	--
DdB_01210	scaffold00001	--	--	--
DdB_01211	scaffold00001	--	--	--
DdB_01212	scaffold00001	--	--	--
DdB_01213	scaffold00001	--	--	--
DdB_01214	scaffold00001	--	--	--
DdB_01215	scaffold00001	--	--	--
DdB_01216	scaffold00001	--	--	--
DdB_01217	scaffold00001	--	--	--
DdB_01218	scaffold00001	--	--	--
DdB_01219	scaffold00001	--	--	--
DdB_01220	scaffold00001	--	--	--
DdB_01221	scaffold00001	--	--	--
DdB_01222	scaffold00001	--	--	--
DdB_01223	scaffold00001	--	--	--
DdB_01224	scaffold00001	--	--	--
DdB_01225	scaffold00001	--	--	--
DdB_01226	scaffold00001	--	--	--
DdB_01227	scaffold00001	--	--	--
DdB_01228	scaffold00001	--	--	--
DdB_01229	scaffold00001	--	--	--
DdB_01230	scaffold00001	--	--	--
DdB_01231	scaffold00001	--	--	--
DdB_01232	scaffold00001	--	--	--
DdB_01233	scaffold00001	--	--	--
DdB_01234	scaffold00001	--	--	--
DdB_01235	scaffold00001	--	--	--
DdB_01236	scaffold00001	--	--	--
DdB_01237	scaffold00001	--	--	--
DdB_01238	scaffold00001	--	--	--
DdB_01239	scaffold00001	--	--	--
DdB_01240	scaffold00001	--	--	--
DdB_01241	scaffold00001	--	--	--
DdB_01242	scaffold00001	--	--	--
DdB_01243	scaffold00001	--	--	--
DdB_01244	scaffold00001	--	--	--
DdB_01245	scaffold00001	--	--	--
DdB_01246	scaffold00001	--	--	--
DdB_01247	scaffold00001	--	--	--
DdB_01248	scaffold00001	--	--	--
DdB_01249	scaffold00001	--	--	--
DdB_01250	scaffold00001	--	--	--
DdB_01251	scaffold00001	--	--	--
DdB_01252	scaffold00001	--	--	--
DdB_01253	scaffold00001	--	--	--
DdB_01254	scaffold00001	--	--	--
DdB_01255	scaffold00001	--	--	--
DdB_01256	scaffold00001	--	--	--
DdB_01257	scaffold00001	--	--	--
DdB_01258	scaffold00001	--	--	--
DdB_01259	scaffold00001	--	--	--
DdB_01260	scaffold00001	--	--	--
DdB_01261	scaffold00001	--	--	--
DdB_01262	scaffold00001	--	--	--
DdB_01263	scaffold00001	--	--	--
DdB_01264	scaffold00001	--	--	--
DdB_01265	scaffold00001	--	--	--
DdB_01266	scaffold00001	--	--	--
DdB_01267	scaffold00001	--	--	--
DdB_01268	scaffold00001	--	--	--
DdB_01269	scaffold00001	--	--	--
DdB_01270	scaffold00001	--	--	--
DdB_01271	scaffold00001	--	--	--
DdB_01272	scaffold00001	--	--	--
DdB_01273	scaffold00001	--	--	--
DdB_01274	scaffold00001	--	--	--
DdB_01275	scaffold00001	--	--	--
DdB_01276	scaffold00001	--	--	--
DdB_01277	scaffold00001	--	--	--
DdB_01278	scaffold00001	--	--	--
DdB_01279	scaffold00001	--	--	--
DdB_01280	scaffold00001	--	--	--
DdB_01281	scaffold00001	--	--	--
DdB_01282	scaffold00001	--	--	--
DdB_01283	scaffold00001	--	--	--
DdB_01284	scaffold00001	--	--	--
DdB_01285	scaffold00001	--	--	--
DdB_01286	scaffold00001	--	--	--
DdB_01287	scaffold00001	--	--	--
DdB_01288	scaffold00001	--	--	--
DdB_01289	scaffold00001	--	--	--
DdB_01290	scaffold00001	--	--	--
DdB_01291	scaffold00001	--	--	--
DdB_01292	scaffold00001	--	--	--
DdB_01293	scaffold00001	--	--	--
DdB_01294	scaffold00001	--	--	--
DdB_01295	scaffold00001	--	--	--
DdB_01296	scaffold00001	--	--	--
DdB_01297	scaffold00001	--	--	--
DdB_01298	scaffold00001	--	--	--
DdB_01299	scaffold00001	--	--	--
DdB_01300	scaffold00001	--	--	--
DdB_01301	scaffold00001	--	--	--
DdB_01302	scaffold00001	--	--	--
DdB_01303	scaffold00001	--	--	--
DdB_01304	scaffold00001	--	--	--
DdB_01305	scaffold00001	--	--	--
DdB_01306	scaffold00001	--	--	--
DdB_01307	scaffold00001	--	--	--
DdB_01308	scaffold00001	--	--	--
DdB_01309	scaffold00001	--	--	--
DdB_01310	scaffold00001	--	--	--
DdB_01311	scaffold00001	--	--	--
DdB_01312	scaffold00001	--	--	--
DdB_01313	scaffold00001	--	--	--
DdB_01314	scaffold00001	--	--	--
DdB_01315	scaffold00001	--	--	--
DdB_01316	scaffold00001	--	--	--
DdB_01317	scaffold00001	--	--	--
DdB_01318	scaffold00001	--	--	--
DdB_01319	scaffold00001	--	--	--
DdB_01320	scaffold00001	--	--	--
DdB_01321	scaffold00001	--	--	--
DdB_01322	scaffold00001	--	--	--
